electrode,variable,value,frequency
O1,85,0.5104031510686345,86.0
Pz,85,0.4713480538719169,86.0
POz,85,0.15923663530419524,86.0
Oz,85,0.4709989425883154,86.0
Iz,85,0.28611331721693056,86.0
O2,86,2.5563341611196764,87.0
PO4,86,0.4150080211270718,87.0
PO8,86,0.2800145367339055,87.0
P8,86,1.336696203989075,87.0
P4,86,0.18746815269507452,87.0
P6,86,1.5927370762949014,87.0
P2,86,1.2100994875017166,87.0
P1,86,0.34014033018315937,87.0
P3,86,0.823308314866279,87.0
P5,86,0.4941978089998856,87.0
P7,86,1.3118471089063,87.0
PO7,86,1.221908230931661,87.0
PO3,86,0.324233689225684,87.0
O1,86,1.620345561769301,87.0
Pz,86,0.08315777435039053,87.0
POz,86,1.2618596799253199,87.0
Oz,86,2.1358950028363415,87.0
Iz,86,1.6997049182891228,87.0
O2,87,0.3017516407082203,88.0
PO4,87,0.9847684524449623,88.0
PO8,87,0.9914995925024842,88.0
P8,87,0.4650500156715996,88.0
P4,87,3.4766187425027293,88.0
P6,87,1.033283151521292,88.0
P2,87,0.32184440326107444,88.0
P1,87,5.933245375969842,88.0
P3,87,1.239901889210681,88.0
P5,87,2.4036572924069994,88.0
P7,87,1.156160295344316,88.0
PO7,87,1.8272427625636065,88.0
PO3,87,3.3789056625093394,88.0
O1,87,1.3863489450797333,88.0
Pz,87,2.2001581571768614,88.0
POz,87,1.9421014541155912,88.0
Oz,87,0.20106468321071794,88.0
Iz,87,1.6823236341203578,88.0
O2,88,0.8254004414393324,89.0
PO4,88,1.8688310904375889,89.0
PO8,88,0.4863997606662694,89.0
P8,88,3.605180071709098,89.0
P4,88,0.7515836106215903,89.0
P6,88,0.7624747516878696,89.0
P2,88,0.17197179346138378,89.0
P1,88,0.26109355102396486,89.0
P3,88,0.9672158264843311,89.0
P5,88,0.920530516010507,89.0
P7,88,0.6834243955681294,89.0
PO7,88,0.5289384606093965,89.0
PO3,88,0.824030586703232,89.0
O1,88,0.2793423541405481,89.0
Pz,88,1.2337200891283318,89.0
POz,88,0.4583952721622081,89.0
Oz,88,1.282161703572901,89.0
Iz,88,0.24886077543339094,89.0
O2,89,,90.0
PO4,89,,90.0
PO8,89,,90.0
P8,89,,90.0
P4,89,,90.0
P6,89,,90.0
P2,89,,90.0
P1,89,,90.0
P3,89,,90.0
P5,89,,90.0
P7,89,,90.0
PO7,89,,90.0
PO3,89,,90.0
O1,89,,90.0
Pz,89,,90.0
POz,89,,90.0
Oz,89,,90.0
Iz,89,,90.0
